2015-10-12 15:41:59,369 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:41:59,371 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:42:05,934 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:42:05,937 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:42:05,941 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:42:05,943 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:42:07,862 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-admin:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-admin\pom.xml.
2015-10-12 15:42:24,078 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:42:24,081 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:42:24,084 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:42:24,086 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-admin\src\test\resources
2015-10-12 15:42:32,760 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:42:32,763 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:42:32,778 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:42:32,780 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-web\src\test\resources
2015-10-12 15:43:22,557 [Worker-7] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-10-12 15:43:23,630 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.aartek.project:project:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\pom.xml.
2015-10-12 15:43:23,793 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-admin:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-admin\pom.xml.
2015-10-12 15:43:31,344 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-data:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-data\pom.xml.
2015-10-12 15:43:33,971 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-service:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-service\pom.xml.
2015-10-12 15:43:36,588 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-web:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-web\pom.xml.
2015-10-12 15:43:58,006 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-admin/src/main/java
2015-10-12 15:43:58,007 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-admin/src/main/resources
2015-10-12 15:43:58,008 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-admin/src/test/java
2015-10-12 15:44:01,310 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-data/src/main/java
2015-10-12 15:44:01,311 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-data/src/main/resources
2015-10-12 15:44:01,325 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-data/src/test/java
2015-10-12 15:44:01,325 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-data/src/test/resources
2015-10-12 15:44:03,173 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-service/src/main/java
2015-10-12 15:44:03,174 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-service/src/main/resources
2015-10-12 15:44:03,179 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-service/src/test/java
2015-10-12 15:44:03,180 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-service/src/test/resources
2015-10-12 15:44:04,987 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-web/src/main/java
2015-10-12 15:44:04,987 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /project-web/src/main/resources
2015-10-12 15:44:04,989 [Worker-7] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /project-web/src/test/java
2015-10-12 15:44:09,713 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-admin:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-admin\pom.xml.
2015-10-12 15:44:23,217 [Worker-7] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for project-admin
2015-10-12 15:44:23,806 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-data:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-data\pom.xml.
2015-10-12 15:44:26,866 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-service:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-service\pom.xml.
2015-10-12 15:44:29,787 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-web:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-web\pom.xml.
2015-10-12 15:44:43,934 [Worker-7] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for project-web
2015-10-12 15:44:43,956 [Worker-7] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 81 sec
2015-10-12 15:44:52,594 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:44:52,623 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-10-12 15:44:52,644 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:44:52,646 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:44:58,105 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:44:58,107 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:44:58,111 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:44:58,113 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:45:03,528 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:45:03,530 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:45:03,533 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:45:03,534 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-admin\src\test\resources
2015-10-12 15:45:14,681 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:45:14,684 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-10-12 15:45:14,692 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-10-12 15:45:14,693 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\AnkitSirProject\project\project-web\src\test\resources
2015-10-12 15:46:04,625 [Worker-4] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-10-12 15:46:05,456 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.aartek.project:project:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\pom.xml.
2015-10-12 15:46:05,567 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-admin:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-admin\pom.xml.
2015-10-12 15:46:11,360 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-data:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-data\pom.xml.
2015-10-12 15:46:12,465 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.aartek.project:project-service:0.0.1-SNAPSHOT @ D:\AnkitSirProject\project\project-service\pom.xml.
